,text,sentiment,word_count,stop_words,#tag,@,emails,emails_count,text_x_tokenized,text_x_lemmatized
97,take antibacterial to school to clean your hands when you cant go the loos,neutral,14,6,0,0,[],0,"['take', 'antibacterial', 'to', 'school', 'to', 'clean', 'your', 'hands', 'when', 'you', 'cant', 'go', 'the', 'loos']","['take', 'antibacterial', 'to', 'school', 'to', 'clean', 'your', 'hand', 'when', 'you', 'cant', 'go', 'the', 'loo']"
98,im leaving work now trying to decide if i return on sunday afternoon or monday 4 am to meet a noon uk time deadline,neutral,24,7,0,0,[],0,"['im', 'leaving', 'work', 'now', 'trying', 'to', 'decide', 'if', 'i', 'return', 'on', 'sunday', 'afternoon', 'or', 'monday', '4', 'am', 'to', 'meet', 'a', 'noon', 'uk', 'time', 'deadline']","['im', 'leaving', 'work', 'now', 'trying', 'to', 'decide', 'if', 'i', 'return', 'on', 'sunday', 'afternoon', 'or', 'monday', '4', 'am', 'to', 'meet', 'a', 'noon', 'uk', 'time', 'deadline']"
99,haaawwell i get out of class at 1050i hope i make it,positive,12,6,0,0,[],0,"['haaawwell', 'i', 'get', 'out', 'of', 'class', 'at', '1050i', 'hope', 'i', 'make', 'it']","['haaawwell', 'i', 'get', 'out', 'of', 'class', 'at', '1050i', 'hope', 'i', 'make', 'it']"
100,oooh sunshine a patch of sunshine and it will be gone by the time i leave work and replaced with rain  vent,neutral,22,8,0,0,[],0,"['oooh', 'sunshine', 'a', 'patch', 'of', 'sunshine', 'and', 'it', 'will', 'be', 'gone', 'by', 'the', 'time', 'i', 'leave', 'work', 'and', 'replaced', 'with', 'rain', 'vent']","['oooh', 'sunshine', 'a', 'patch', 'of', 'sunshine', 'and', 'it', 'will', 'be', 'gone', 'by', 'the', 'time', 'i', 'leave', 'work', 'and', 'replaced', 'with', 'rain', 'vent']"
101,skype call with billie but my webcam dont work,neutral,9,3,0,0,[],0,"['skype', 'call', 'with', 'billie', 'but', 'my', 'webcam', 'dont', 'work']","['skype', 'call', 'with', 'billie', 'but', 'my', 'webcam', 'dont', 'work']"
102,just had a great study time followed by a delicious japanese meal with arty now trying to get back into the study mood,positive,23,8,0,0,[],0,"['just', 'had', 'a', 'great', 'study', 'time', 'followed', 'by', 'a', 'delicious', 'japanese', 'meal', 'with', 'arty', 'now', 'trying', 'to', 'get', 'back', 'into', 'the', 'study', 'mood']","['just', 'had', 'a', 'great', 'study', 'time', 'followed', 'by', 'a', 'delicious', 'japanese', 'meal', 'with', 'arty', 'now', 'trying', 'to', 'get', 'back', 'into', 'the', 'study', 'mood']"
103,fml not having a car is prohibiting finding a job,negative,10,5,0,0,[],0,"['fml', 'not', 'having', 'a', 'car', 'is', 'prohibiting', 'finding', 'a', 'job']","['fml', 'not', 'having', 'a', 'car', 'is', 'prohibiting', 'finding', 'a', 'job']"
104,  lol since i got twitter a little while ago it seems like loads of people setting up an account,neutral,19,6,0,0,[],0,"['', 'lol', 'since', 'i', 'got', 'twitter', 'a', 'little', 'while', 'ago', 'it', 'seems', 'like', 'loads', 'of', 'people', 'setting', 'up', 'an', 'account']","['', 'lol', 'since', 'i', 'got', 'twitter', 'a', 'little', 'while', 'ago', 'it', 'seems', 'like', 'load', 'of', 'people', 'setting', 'up', 'an', 'account']"
105,i want to see david cook,positive,6,1,0,0,[],0,"['i', 'want', 'to', 'see', 'david', 'cook']","['i', 'want', 'to', 'see', 'david', 'cook']"
106,yeh me 2,neutral,3,1,0,0,[],0,"['yeh', 'me', '2']","['yeh', 'me', '2']"
107,learning tat the scenic way  din plan to go town but somehow was herded there,neutral,15,4,0,0,[],0,"['learning', 'tat', 'the', 'scenic', 'way', 'din', 'plan', 'to', 'go', 'town', 'but', 'somehow', 'was', 'herded', 'there']","['learning', 'tat', 'the', 'scenic', 'way', 'din', 'plan', 'to', 'go', 'town', 'but', 'somehow', 'wa', 'herded', 'there']"
108, i dont want to do anything specific i just want to see you and puppy,neutral,15,8,0,0,[],0,"['', 'i', 'dont', 'want', 'to', 'do', 'anything', 'specific', 'i', 'just', 'want', 'to', 'see', 'you', 'and', 'puppy']","['', 'i', 'dont', 'want', 'to', 'do', 'anything', 'specific', 'i', 'just', 'want', 'to', 'see', 'you', 'and', 'puppy']"
109,yeah i need his fricken cell number ive tried his home for months and hes too busy i miss braddddddddd,negative,20,7,0,0,[],0,"['yeah', 'i', 'need', 'his', 'fricken', 'cell', 'number', 'ive', 'tried', 'his', 'home', 'for', 'months', 'and', 'hes', 'too', 'busy', 'i', 'miss', 'braddddddddd']","['yeah', 'i', 'need', 'his', 'fricken', 'cell', 'number', 'ive', 'tried', 'his', 'home', 'for', 'month', 'and', 'he', 'too', 'busy', 'i', 'miss', 'braddddddddd']"
110,toy story 3 trailer premiered with up i need my computer back,neutral,12,2,0,0,[],0,"['toy', 'story', '3', 'trailer', 'premiered', 'with', 'up', 'i', 'need', 'my', 'computer', 'back']","['toy', 'story', '3', 'trailer', 'premiered', 'with', 'up', 'i', 'need', 'my', 'computer', 'back']"
111,ughh on the phone with hp,neutral,6,3,0,0,[],0,"['ughh', 'on', 'the', 'phone', 'with', 'hp']","['ughh', 'on', 'the', 'phone', 'with', 'hp']"
112,and- hand made by dan  jenn -sock blockers  made from exotic woods  one of which is called purple heart,neutral,22,5,0,0,[],0,"['and', 'hand', 'made', 'by', 'dan', 'jenn', 'sock', 'blockers', 'made', 'from', 'exotic', 'woods', 'one', 'of', 'which', 'is', 'called', 'purple', 'heart']","['and', 'hand', 'made', 'by', 'dan', 'jenn', 'sock', 'blocker', 'made', 'from', 'exotic', 'wood', 'one', 'of', 'which', 'is', 'called', 'purple', 'heart']"
113,yay about breaking 200,positive,4,1,0,0,[],0,"['yay', 'about', 'breaking', '200']","['yay', 'about', 'breaking', '200']"
114,bahah sadly i am not,negative,5,2,0,0,[],0,"['bahah', 'sadly', 'i', 'am', 'not']","['bahah', 'sadly', 'i', 'am', 'not']"
115,i always have those for my champions league parties  tis awesome,positive,11,5,0,0,[],0,"['i', 'always', 'have', 'those', 'for', 'my', 'champions', 'league', 'parties', 'tis', 'awesome']","['i', 'always', 'have', 'those', 'for', 'my', 'champion', 'league', 'party', 'ti', 'awesome']"
116, well not all just stay away from those kinds and surround yourself with those who dont happy mothers day to ur mom treiz,positive,23,10,0,0,[],0,"['', 'well', 'not', 'all', 'just', 'stay', 'away', 'from', 'those', 'kinds', 'and', 'surround', 'yourself', 'with', 'those', 'who', 'dont', 'happy', 'mothers', 'day', 'to', 'ur', 'mom', 'treiz']","['', 'well', 'not', 'all', 'just', 'stay', 'away', 'from', 'those', 'kind', 'and', 'surround', 'yourself', 'with', 'those', 'who', 'dont', 'happy', 'mother', 'day', 'to', 'ur', 'mom', 'treiz']"
117,adel they didnt reply yet wait till they confirm in case somebody might have translated it already,neutral,17,5,0,0,[],0,"['adel', 'they', 'didnt', 'reply', 'yet', 'wait', 'till', 'they', 'confirm', 'in', 'case', 'somebody', 'might', 'have', 'translated', 'it', 'already']","['adel', 'they', 'didnt', 'reply', 'yet', 'wait', 'till', 'they', 'confirm', 'in', 'case', 'somebody', 'might', 'have', 'translated', 'it', 'already']"
118,thats rough hubby had knee surgery but it did help him in the end let us know the results well keep him in our prayers,negative,25,11,0,0,[],0,"['thats', 'rough', 'hubby', 'had', 'knee', 'surgery', 'but', 'it', 'did', 'help', 'him', 'in', 'the', 'end', 'let', 'us', 'know', 'the', 'results', 'well', 'keep', 'him', 'in', 'our', 'prayers']","['thats', 'rough', 'hubby', 'had', 'knee', 'surgery', 'but', 'it', 'did', 'help', 'him', 'in', 'the', 'end', 'let', 'u', 'know', 'the', 'result', 'well', 'keep', 'him', 'in', 'our', 'prayer']"
119,might have to go back much earlier than expected bye bye bay area,neutral,13,3,0,0,[],0,"['might', 'have', 'to', 'go', 'back', 'much', 'earlier', 'than', 'expected', 'bye', 'bye', 'bay', 'area']","['might', 'have', 'to', 'go', 'back', 'much', 'earlier', 'than', 'expected', 'bye', 'bye', 'bay', 'area']"
120,playin city of villains wishin my buddies were playin with me,positive,11,4,0,0,[],0,"['playin', 'city', 'of', 'villains', 'wishin', 'my', 'buddies', 'were', 'playin', 'with', 'me']","['playin', 'city', 'of', 'villain', 'wishin', 'my', 'buddy', 'were', 'playin', 'with', 'me']"
121, yep - three things a good haircut the ability to listen and the value of not taking yourself too seriously,positive,20,9,0,0,[],0,"['', 'yep', 'three', 'things', 'a', 'good', 'haircut', 'the', 'ability', 'to', 'listen', 'and', 'the', 'value', 'of', 'not', 'taking', 'yourself', 'too', 'seriously']","['', 'yep', 'three', 'thing', 'a', 'good', 'haircut', 'the', 'ability', 'to', 'listen', 'and', 'the', 'value', 'of', 'not', 'taking', 'yourself', 'too', 'seriously']"
122,riley hacked my twitter  hahaha ,neutral,6,1,0,0,[],0,"['riley', 'hacked', 'my', 'twitter', 'hahaha', '']","['riley', 'hacked', 'my', 'twitter', 'hahaha', '']"
123,big sad face   bing doesnt work on iphone  it just takes you to the regular mobile live search,neutral,18,5,0,0,[],0,"['big', 'sad', 'face', 'bing', 'doesnt', 'work', 'on', 'iphone', 'it', 'just', 'takes', 'you', 'to', 'the', 'regular', 'mobile', 'live', 'search']","['big', 'sad', 'face', 'bing', 'doesnt', 'work', 'on', 'iphone', 'it', 'just', 'take', 'you', 'to', 'the', 'regular', 'mobile', 'live', 'search']"
124,i liked it  did you record it yourself  if so you have a very soothing voice,positive,16,7,0,0,[],0,"['i', 'liked', 'it', 'did', 'you', 'record', 'it', 'yourself', 'if', 'so', 'you', 'have', 'a', 'very', 'soothing', 'voice']","['i', 'liked', 'it', 'did', 'you', 'record', 'it', 'yourself', 'if', 'so', 'you', 'have', 'a', 'very', 'soothing', 'voice']"
125,man im so sad school is ending  but then again high school might be better o,neutral,16,6,0,0,[],0,"['man', 'im', 'so', 'sad', 'school', 'is', 'ending', 'but', 'then', 'again', 'high', 'school', 'might', 'be', 'better', 'o']","['man', 'im', 'so', 'sad', 'school', 'is', 'ending', 'but', 'then', 'again', 'high', 'school', 'might', 'be', 'better', 'o']"
126, folks thought it was hilarious when i told them the story and then they saw the shirt i wore tonight  laughter all night,positive,23,10,0,0,[],0,"['', 'folks', 'thought', 'it', 'was', 'hilarious', 'when', 'i', 'told', 'them', 'the', 'story', 'and', 'then', 'they', 'saw', 'the', 'shirt', 'i', 'wore', 'tonight', 'laughter', 'all', 'night']","['', 'folk', 'thought', 'it', 'wa', 'hilarious', 'when', 'i', 'told', 'them', 'the', 'story', 'and', 'then', 'they', 'saw', 'the', 'shirt', 'i', 'wore', 'tonight', 'laughter', 'all', 'night']"
127,youre the absoute best,positive,4,1,0,0,[],0,"['youre', 'the', 'absoute', 'best']","['youre', 'the', 'absoute', 'best']"
128,oh my god i cried so much watch this guys from bgt  ,neutral,13,5,0,0,[],0,"['oh', 'my', 'god', 'i', 'cried', 'so', 'much', 'watch', 'this', 'guys', 'from', 'bgt', '']","['oh', 'my', 'god', 'i', 'cried', 'so', 'much', 'watch', 'this', 'guy', 'from', 'bgt', '']"
129,my near daily exercise is starting to show results,neutral,9,2,0,0,[],0,"['my', 'near', 'daily', 'exercise', 'is', 'starting', 'to', 'show', 'results']","['my', 'near', 'daily', 'exercise', 'is', 'starting', 'to', 'show', 'result']"
130,welcome,positive,1,0,0,0,[],0,['welcome'],['welcome']
131,bout to hit pmark then make one of my final meals wit the housemates,neutral,14,5,0,0,[],0,"['bout', 'to', 'hit', 'pmark', 'then', 'make', 'one', 'of', 'my', 'final', 'meals', 'wit', 'the', 'housemates']","['bout', 'to', 'hit', 'pmark', 'then', 'make', 'one', 'of', 'my', 'final', 'meal', 'wit', 'the', 'housemate']"
132, you get to go home and i have to go to work,neutral,13,7,0,0,[],0,"['', 'you', 'get', 'to', 'go', 'home', 'and', 'i', 'have', 'to', 'go', 'to', 'work']","['', 'you', 'get', 'to', 'go', 'home', 'and', 'i', 'have', 'to', 'go', 'to', 'work']"
133,voted for  on cmtcom,neutral,4,2,0,0,[],0,"['voted', 'for', 'on', 'cmtcom']","['voted', 'for', 'on', 'cmtcom']"
134,just got home from a nice party just not tired yet,positive,11,5,0,0,[],0,"['just', 'got', 'home', 'from', 'a', 'nice', 'party', 'just', 'not', 'tired', 'yet']","['just', 'got', 'home', 'from', 'a', 'nice', 'party', 'just', 'not', 'tired', 'yet']"
135,now i have a sunburn,negative,5,2,0,0,[],0,"['now', 'i', 'have', 'a', 'sunburn']","['now', 'i', 'have', 'a', 'sunburn']"
136,i have the job  this is a nice day it can not be better,positive,14,9,0,0,[],0,"['i', 'have', 'the', 'job', 'this', 'is', 'a', 'nice', 'day', 'it', 'can', 'not', 'be', 'better']","['i', 'have', 'the', 'job', 'this', 'is', 'a', 'nice', 'day', 'it', 'can', 'not', 'be', 'better']"
137,i wish i could go to bea this weekend,positive,9,2,1,0,[],0,"['i', 'wish', 'i', 'could', 'go', 'to', 'bea', 'this', 'weekend']","['i', 'wish', 'i', 'could', 'go', 'to', 'bea', 'this', 'weekend']"
138,i 3 rupert grint of the boy ive accepted tht i do fancy him  but im certain he doesnt feel the same so its not worth telling him,neutral,28,11,0,0,[],0,"['i', '3', 'rupert', 'grint', 'of', 'the', 'boy', 'ive', 'accepted', 'tht', 'i', 'do', 'fancy', 'him', 'but', 'im', 'certain', 'he', 'doesnt', 'feel', 'the', 'same', 'so', 'its', 'not', 'worth', 'telling', 'him']","['i', '3', 'rupert', 'grint', 'of', 'the', 'boy', 'ive', 'accepted', 'tht', 'i', 'do', 'fancy', 'him', 'but', 'im', 'certain', 'he', 'doesnt', 'feel', 'the', 'same', 'so', 'it', 'not', 'worth', 'telling', 'him']"
139,love your books,positive,3,1,0,0,[],0,"['love', 'your', 'books']","['love', 'your', 'book']"
140,ok so this eye doctor guy is taking forever and im sitting in a cold room by myselfwhat a jerk,negative,20,7,0,0,[],0,"['ok', 'so', 'this', 'eye', 'doctor', 'guy', 'is', 'taking', 'forever', 'and', 'im', 'sitting', 'in', 'a', 'cold', 'room', 'by', 'myselfwhat', 'a', 'jerk']","['ok', 'so', 'this', 'eye', 'doctor', 'guy', 'is', 'taking', 'forever', 'and', 'im', 'sitting', 'in', 'a', 'cold', 'room', 'by', 'myselfwhat', 'a', 'jerk']"
141,im slowing on my tweetscuase i lost my phone,negative,9,1,0,0,[],0,"['im', 'slowing', 'on', 'my', 'tweetscuase', 'i', 'lost', 'my', 'phone']","['im', 'slowing', 'on', 'my', 'tweetscuase', 'i', 'lost', 'my', 'phone']"
142,well thank your phone for me,positive,6,2,0,0,[],0,"['well', 'thank', 'your', 'phone', 'for', 'me']","['well', 'thank', 'your', 'phone', 'for', 'me']"
143,why would they take a photo with stuffed animals thats pretty funny,positive,12,4,0,0,[],0,"['why', 'would', 'they', 'take', 'a', 'photo', 'with', 'stuffed', 'animals', 'thats', 'pretty', 'funny']","['why', 'would', 'they', 'take', 'a', 'photo', 'with', 'stuffed', 'animal', 'thats', 'pretty', 'funny']"
144,tweetdeck is acting really strange hum reinstall maybe update on the horizon or is it just another adobe memory leak,neutral,20,6,0,0,[],0,"['tweetdeck', 'is', 'acting', 'really', 'strange', 'hum', 'reinstall', 'maybe', 'update', 'on', 'the', 'horizon', 'or', 'is', 'it', 'just', 'another', 'adobe', 'memory', 'leak']","['tweetdeck', 'is', 'acting', 'really', 'strange', 'hum', 'reinstall', 'maybe', 'update', 'on', 'the', 'horizon', 'or', 'is', 'it', 'just', 'another', 'adobe', 'memory', 'leak']"
145,tikcets are only 91eachbut i so want to go,positive,9,2,0,0,[],0,"['tikcets', 'are', 'only', '91eachbut', 'i', 'so', 'want', 'to', 'go']","['tikcets', 'are', 'only', '91eachbut', 'i', 'so', 'want', 'to', 'go']"
146,happy mothers day,positive,3,0,0,0,[],0,"['happy', 'mothers', 'day']","['happy', 'mother', 'day']"
147,its gonna be hot here today too today is ryans last day of pre-k i cant believe it  ive been a sahm since i had him,negative,26,7,0,0,[],0,"['its', 'gonna', 'be', 'hot', 'here', 'today', 'too', 'today', 'is', 'ryans', 'last', 'day', 'of', 'pre', 'k', 'i', 'cant', 'believe', 'it', 'ive', 'been', 'a', 'sahm', 'since', 'i', 'had', 'him']","['it', 'gonna', 'be', 'hot', 'here', 'today', 'too', 'today', 'is', 'ryans', 'last', 'day', 'of', 'pre', 'k', 'i', 'cant', 'believe', 'it', 'ive', 'been', 'a', 'sahm', 'since', 'i', 'had', 'him']"
148,is dreaming of the weekend awake,neutral,6,3,0,0,[],0,"['is', 'dreaming', 'of', 'the', 'weekend', 'awake']","['is', 'dreaming', 'of', 'the', 'weekend', 'awake']"
149,oh  me ive just returned from the supermarket of doom to find that i have nothing to drink here,negative,20,7,0,0,[],0,"['oh', 'me', 'ive', 'just', 'returned', 'from', 'the', 'supermarket', 'of', 'doom', 'to', 'find', 'that', 'i', 'have', 'nothing', 'to', 'drink', 'here']","['oh', 'me', 'ive', 'just', 'returned', 'from', 'the', 'supermarket', 'of', 'doom', 'to', 'find', 'that', 'i', 'have', 'nothing', 'to', 'drink', 'here']"
150,yay but you missed naptime,neutral,5,2,0,0,[],0,"['yay', 'but', 'you', 'missed', 'naptime']","['yay', 'but', 'you', 'missed', 'naptime']"
151,d-group saturdays with a little bit of football an hour nap 3 hours of soccer basketball in the tsu and yogurtland lifes good,positive,23,8,0,0,[],0,"['d', 'group', 'saturdays', 'with', 'a', 'little', 'bit', 'of', 'football', 'an', 'hour', 'nap', '3', 'hours', 'of', 'soccer', 'basketball', 'in', 'the', 'tsu', 'and', 'yogurtland', 'lifes', 'good']","['d', 'group', 'saturday', 'with', 'a', 'little', 'bit', 'of', 'football', 'an', 'hour', 'nap', '3', 'hour', 'of', 'soccer', 'basketball', 'in', 'the', 'tsu', 'and', 'yogurtland', 'life', 'good']"
152,just set up a new computer again 15min i love norton ghost,positive,12,3,0,0,[],0,"['just', 'set', 'up', 'a', 'new', 'computer', 'again', '15min', 'i', 'love', 'norton', 'ghost']","['just', 'set', 'up', 'a', 'new', 'computer', 'again', '15min', 'i', 'love', 'norton', 'ghost']"
153,ahhh my mommie got me new sheets for my bed  so comfy,positive,12,5,0,0,[],0,"['ahhh', 'my', 'mommie', 'got', 'me', 'new', 'sheets', 'for', 'my', 'bed', 'so', 'comfy']","['ahhh', 'my', 'mommie', 'got', 'me', 'new', 'sheet', 'for', 'my', 'bed', 'so', 'comfy']"
154,celeste  finally some sleep in silence,neutral,6,2,0,0,[],0,"['celeste', 'finally', 'some', 'sleep', 'in', 'silence']","['celeste', 'finally', 'some', 'sleep', 'in', 'silence']"
155,im just up - and its 1243 o  im so lazy thank god its a bank holiday,neutral,17,7,0,0,[],0,"['im', 'just', 'up', 'and', 'its', '1243', 'o', 'im', 'so', 'lazy', 'thank', 'god', 'its', 'a', 'bank', 'holiday']","['im', 'just', 'up', 'and', 'it', '1243', 'o', 'im', 'so', 'lazy', 'thank', 'god', 'it', 'a', 'bank', 'holiday']"
156,is pretty dang tired but chambers class is for napping,negative,10,4,0,0,[],0,"['is', 'pretty', 'dang', 'tired', 'but', 'chambers', 'class', 'is', 'for', 'napping']","['is', 'pretty', 'dang', 'tired', 'but', 'chamber', 'class', 'is', 'for', 'napping']"
157,i have to poop   is hogging the shitter,negative,8,5,0,0,[],0,"['i', 'have', 'to', 'poop', 'is', 'hogging', 'the', 'shitter']","['i', 'have', 'to', 'poop', 'is', 'hogging', 'the', 'shitter']"
158,yes im down to 50 full on my dvr  i was at 98 like 3 days ago lol i swear if i didnt have a dvr i would never watch tv,neutral,31,10,0,0,[],0,"['yes', 'im', 'down', 'to', '50', 'full', 'on', 'my', 'dvr', 'i', 'was', 'at', '98', 'like', '3', 'days', 'ago', 'lol', 'i', 'swear', 'if', 'i', 'didnt', 'have', 'a', 'dvr', 'i', 'would', 'never', 'watch', 'tv']","['yes', 'im', 'down', 'to', '50', 'full', 'on', 'my', 'dvr', 'i', 'wa', 'at', '98', 'like', '3', 'day', 'ago', 'lol', 'i', 'swear', 'if', 'i', 'didnt', 'have', 'a', 'dvr', 'i', 'would', 'never', 'watch', 'tv']"
